"DateTime";"Players";"Twitch Viewers";"Flags"
"2014-12-10 00:00:00";2048
"2014-12-11 00:00:00";2155
"2014-12-12 00:00:00";2371
"2014-12-13 00:00:00";2360
"2014-12-14 00:00:00";2084
"2014-12-15 00:00:00";1939
"2014-12-16 00:00:00";2076
"2014-12-17 00:00:00";2208
"2014-12-18 00:00:00";2369
"2014-12-19 00:00:00";2635
"2014-12-20 00:00:00";2814
"2014-12-21 00:00:00";2815
"2014-12-22 00:00:00";2779
"2014-12-23 00:00:00";2688
"2014-12-24 00:00:00";2101
"2014-12-25 00:00:00";
"2014-12-26 00:00:00";
"2014-12-27 00:00:00";
"2014-12-28 00:00:00";
"2014-12-29 00:00:00";
"2014-12-30 00:00:00";
"2014-12-31 00:00:00";
"2015-01-01 00:00:00";3184
"2015-01-02 00:00:00";
"2015-01-03 00:00:00";
"2015-01-04 00:00:00";
"2015-01-05 00:00:00";2152
"2015-01-06 00:00:00";2152
"2015-01-07 00:00:00";2180
"2015-01-08 00:00:00";2396
"2015-01-09 00:00:00";2617
"2015-01-10 00:00:00";2680
"2015-01-11 00:00:00";2221
"2015-01-12 00:00:00";2137
"2015-01-13 00:00:00";2155
"2015-01-14 00:00:00";2159
"2015-01-15 00:00:00";2542
"2015-01-16 00:00:00";2630
"2015-01-17 00:00:00";2829
"2015-01-18 00:00:00";2430
"2015-01-19 00:00:00";2366
"2015-01-20 00:00:00";2294
"2015-01-21 00:00:00";2340
"2015-01-22 00:00:00";2754
"2015-01-23 00:00:00";3184
"2015-01-24 00:00:00";3188
"2015-01-25 00:00:00";2932
"2015-01-26 00:00:00";2358
"2015-01-27 00:00:00";2527
"2015-01-28 00:00:00";2739
"2015-01-29 00:00:00";2636
"2015-01-30 00:00:00";2965
"2015-01-31 00:00:00";3063
"2015-02-01 00:00:00";3900
"2015-02-02 00:00:00";2569
"2015-02-03 00:00:00";2177
"2015-02-04 00:00:00";2358
"2015-02-05 00:00:00";2545
"2015-02-06 00:00:00";2468
"2015-02-07 00:00:00";2468
"2015-02-08 00:00:00";2468
"2015-02-09 00:00:00";2468
"2015-02-10 00:00:00";
"2015-02-11 00:00:00";
"2015-02-12 00:00:00";
"2015-02-13 00:00:00";2906
"2015-02-14 00:00:00";3014
"2015-02-15 00:00:00";2707
"2015-02-16 00:00:00";
"2015-02-17 00:00:00";2752
"2015-02-18 00:00:00";2837
"2015-02-19 00:00:00";3449
"2015-02-20 00:00:00";3923
"2015-02-21 00:00:00";3943
"2015-02-22 00:00:00";3522
"2015-02-23 00:00:00";2881
"2015-02-24 00:00:00";2654
"2015-02-25 00:00:00";
"2015-02-26 00:00:00";
"2015-02-27 00:00:00";
"2015-02-28 00:00:00";
"2015-03-01 00:00:00";3496
"2015-03-02 00:00:00";
"2015-03-03 00:00:00";
"2015-03-04 00:00:00";
"2015-03-05 00:00:00";
"2015-03-06 00:00:00";
"2015-03-07 00:00:00";
"2015-03-08 00:00:00";
"2015-03-09 00:00:00";
"2015-03-10 00:00:00";
"2015-03-11 00:00:00";
"2015-03-12 00:00:00";
"2015-03-13 00:00:00";
"2015-03-14 00:00:00";
"2015-03-15 00:00:00";
"2015-03-16 00:00:00";
"2015-03-17 00:00:00";
"2015-03-18 00:00:00";
"2015-03-19 00:00:00";
"2015-03-20 00:00:00";
"2015-03-21 00:00:00";
"2015-03-22 00:00:00";
"2015-03-23 00:00:00";
"2015-03-24 00:00:00";
"2015-03-25 00:00:00";
"2015-03-26 00:00:00";
"2015-03-27 00:00:00";
"2015-03-28 00:00:00";
"2015-03-29 00:00:00";
"2015-03-30 00:00:00";
"2015-03-31 00:00:00";
"2015-04-01 00:00:00";4016
"2015-04-02 00:00:00";
"2015-04-03 00:00:00";
"2015-04-04 00:00:00";
"2015-04-05 00:00:00";
"2015-04-06 00:00:00";
"2015-04-07 00:00:00";
"2015-04-08 00:00:00";
"2015-04-09 00:00:00";
"2015-04-10 00:00:00";
"2015-04-11 00:00:00";
"2015-04-12 00:00:00";
"2015-04-13 00:00:00";
"2015-04-14 00:00:00";
"2015-04-15 00:00:00";
"2015-04-16 00:00:00";
"2015-04-17 00:00:00";
"2015-04-18 00:00:00";
"2015-04-19 00:00:00";3794
"2015-04-20 00:00:00";3156
"2015-04-21 00:00:00";2868
"2015-04-22 00:00:00";3108
"2015-04-23 00:00:00";2894
"2015-04-24 00:00:00";3311
"2015-04-25 00:00:00";3676
"2015-04-26 00:00:00";3546
"2015-04-27 00:00:00";2893
"2015-04-28 00:00:00";2870
"2015-04-29 00:00:00";2704
"2015-04-30 00:00:00";3129
"2015-05-01 00:00:00";3725
"2015-05-02 00:00:00";4796
"2015-05-03 00:00:00";5178
"2015-05-04 00:00:00";4175
"2015-05-05 00:00:00";3994
"2015-05-06 00:00:00";4238
"2015-05-07 00:00:00";4004
"2015-05-08 00:00:00";4082
"2015-05-09 00:00:00";4770
"2015-05-10 00:00:00";4313
"2015-05-11 00:00:00";3591
"2015-05-12 00:00:00";3436
"2015-05-13 00:00:00";3332
"2015-05-14 00:00:00";3426
"2015-05-15 00:00:00";4296
"2015-05-16 00:00:00";4720
"2015-05-17 00:00:00";4768
"2015-05-18 00:00:00";3582
"2015-05-19 00:00:00";3401
"2015-05-20 00:00:00";3474
"2015-05-21 00:00:00";3227
"2015-05-22 00:00:00";3622
"2015-05-23 00:00:00";3898
"2015-05-24 00:00:00";3914
"2015-05-25 00:00:00";3686
"2015-05-26 00:00:00";3185
"2015-05-27 00:00:00";3036
"2015-05-28 00:00:00";2947
"2015-05-29 00:00:00";3263
"2015-05-30 00:00:00";3585
"2015-05-31 00:00:00";3767
"2015-06-01 00:00:00";3116
"2015-06-02 00:00:00";3132
"2015-06-03 00:00:00";2981
"2015-06-04 00:00:00";3007
"2015-06-05 00:00:00";3115
"2015-06-06 00:00:00";3182
"2015-06-07 00:00:00";3369
"2015-06-08 00:00:00";3237
"2015-06-09 00:00:00";3169
"2015-06-10 00:00:00";2998
"2015-06-11 00:00:00";2964
"2015-06-12 00:00:00";3214
"2015-06-13 00:00:00";3225
"2015-06-14 00:00:00";3296
"2015-06-15 00:00:00";2939
"2015-06-16 00:00:00";2949
"2015-06-17 00:00:00";3140
"2015-06-18 00:00:00";3151
"2015-06-19 00:00:00";2990
"2015-06-20 00:00:00";2908
"2015-06-21 00:00:00";3000
"2015-06-22 00:00:00";2940
"2015-06-23 00:00:00";3003
"2015-06-24 00:00:00";3032
"2015-06-25 00:00:00";2942
"2015-06-26 00:00:00";2972
"2015-06-27 00:00:00";3007
"2015-06-28 00:00:00";3376
"2015-06-29 00:00:00";3294
"2015-06-30 00:00:00";3185
"2015-07-01 00:00:00";2907
"2015-07-02 00:00:00";2955
"2015-07-03 00:00:00";2833
